전출지,전입지,계
서울 용산구,전남 함평군,1
서울 용산구,전남 영광군,7
서울 용산구,전남 장성군,7
서울 용산구,전남 완도군,2
서울 용산구,전남 진도군,1
서울 용산구,전남 신안군,3
서울 용산구,경북,250
서울 용산구,경북 포항시,49
서울 용산구,경북 경주시,36
서울 용산구,경북 김천시,15
서울 용산구,경북 안동시,10
서울 용산구,경북 구미시,43
서울 용산구,경북 영주시,14
서울 용산구,경북 영천시,12
서울 용산구,경북 상주시,9
서울 용산구,경북 문경시,10
서울 용산구,경북 경산시,17
서울 용산구,경북 의성군,4
서울 용산구,경북 청송군,2
서울 용산구,경북 영양군,1
서울 용산구,경북 영덕군,2
서울 용산구,경북 청도군,3
서울 용산구,경북 고령군,2
서울 용산구,경북 성주군,3
서울 용산구,경북 칠곡군,4
서울 용산구,경북 예천군,5
서울 용산구,경북 봉화군,2
서울 용산구,경북 울진군,6
서울 용산구,경북 울릉군,1
서울 용산구,경남,254
서울 용산구,경남 창원시,78
서울 용산구,경남 진주시,28
서울 용산구,경남 통영시,8
서울 용산구,경남 사천시,11
서울 용산구,경남 김해시,32
서울 용산구,경남 밀양시,9
서울 용산구,경남 거제시,24
서울 용산구,경남 양산시,30
서울 용산구,경남 의령군,1
서울 용산구,경남 함안군,2
서울 용산구,경남 창녕군,4
서울 용산구,경남 고성군,6
서울 용산구,경남 남해군,2
서울 용산구,경남 하동군,4
서울 용산구,경남 산청군,2
서울 용산구,경남 함양군,5
서울 용산구,경남 거창군,3
서울 용산구,경남 합천군,5
서울 용산구,제주,175
서울 용산구,제주 제주시,112
서울 용산구,제주 서귀포시,63
서울 성동구,전국,26804
서울 성동구,서울,17101
서울 성동구,서울 종로구,259
서울 성동구,서울 중구,802
서울 성동구,서울 용산구,443
서울 성동구,서울 성동구,3872
서울 성동구,서울 광진구,1410
서울 성동구,서울 동대문구,1433
서울 성동구,서울 중랑구,647
서울 성동구,서울 성북구,547
서울 성동구,서울 강북구,245
서울 성동구,서울 도봉구,208
서울 성동구,서울 노원구,362
서울 성동구,서울 은평구,296
서울 성동구,서울 서대문구,292
서울 성동구,서울 마포구,408
서울 성동구,서울 양천구,174
서울 성동구,서울 강서구,356
서울 성동구,서울 구로구,162
서울 성동구,서울 금천구,112
서울 성동구,서울 영등포구,417
서울 성동구,서울 동작구,359
서울 성동구,서울 관악구,471
서울 성동구,서울 서초구,679
서울 성동구,서울 강남구,1418
서울 성동구,서울 송파구,938
서울 성동구,서울 강동구,791
서울 성동구,부산,330
서울 성동구,부산 중구,8
서울 성동구,부산 서구,7
서울 성동구,부산 동구,6
서울 성동구,부산 영도구,7
서울 성동구,부산 부산진구,38
서울 성동구,부산 동래구,23
서울 성동구,부산 남구,20
서울 성동구,부산 북구,15
서울 성동구,부산 해운대구,76
서울 성동구,부산 사하구,14
서울 성동구,부산 금정구,27
서울 성동구,부산 강서구,16
서울 성동구,부산 연제구,21
서울 성동구,부산 수영구,27
서울 성동구,부산 사상구,9
서울 성동구,부산 기장군,16
서울 성동구,대구,230
서울 성동구,대구 중구,18
서울 성동구,대구 동구,23
서울 성동구,대구 서구,7
서울 성동구,대구 남구,12
서울 성동구,대구 북구,35
서울 성동구,대구 수성구,80
서울 성동구,대구 달서구,39
서울 성동구,대구 달성군,15
서울 성동구,대구 군위군,1
서울 성동구,인천,763
서울 성동구,인천 중구,73
서울 성동구,인천 동구,10
서울 성동구,인천 미추홀구,94
서울 성동구,인천 연수구,145
서울 성동구,인천 남동구,92
서울 성동구,인천 부평구,112
서울 성동구,인천 계양구,55
서울 성동구,인천 서구,164
서울 성동구,인천 강화군,16
서울 성동구,인천 옹진군,2
서울 성동구,광주,163
서울 성동구,광주 동구,15
서울 성동구,광주 서구,49
서울 성동구,광주 남구,22
서울 성동구,광주 북구,40
서울 성동구,광주 광산구,37
서울 성동구,대전,320
서울 성동구,대전 동구,26
서울 성동구,대전 중구,25
서울 성동구,대전 서구,104
서울 성동구,대전 유성구,146
서울 성동구,대전 대덕구,19
서울 성동구,울산,111
서울 성동구,울산 중구,23
서울 성동구,울산 남구,44
서울 성동구,울산 동구,12
서울 성동구,울산 북구,15
서울 성동구,울산 울주군,17
서울 성동구,세종,94
서울 성동구,세종,94
서울 성동구,경기,5472
서울 성동구,경기 수원시,392
서울 성동구,경기 성남시,527
서울 성동구,경기 의정부시,205
서울 성동구,경기 안양시,212
서울 성동구,경기 부천시,156
서울 성동구,경기 광명시,65
서울 성동구,경기 평택시,154
서울 성동구,경기 동두천시,29
서울 성동구,경기 안산시,127
서울 성동구,경기 고양시,443
서울 성동구,경기 과천시,55
서울 성동구,경기 구리시,150
서울 성동구,경기 남양주시,494
서울 성동구,경기 오산시,60
서울 성동구,경기 시흥시,88
서울 성동구,경기 군포시,72
서울 성동구,경기 의왕시,51
서울 성동구,경기 하남시,260
서울 성동구,경기 용인시,477
서울 성동구,경기 파주시,180
서울 성동구,경기 이천시,78
서울 성동구,경기 안성시,68
서울 성동구,경기 김포시,159
서울 성동구,경기 화성시,321
서울 성동구,경기 광주시,180
서울 성동구,경기 양주시,162
서울 성동구,경기 포천시,59
서울 성동구,경기 여주시,41
서울 성동구,경기 연천군,11
서울 성동구,경기 가평군,47
서울 성동구,경기 양평군,149
서울 성동구,강원,406
서울 성동구,강원 춘천시,87
서울 성동구,강원 원주시,101
서울 성동구,강원 강릉시,52
서울 성동구,강원 동해시,21
서울 성동구,강원 태백시,7
서울 성동구,강원 속초시,20
서울 성동구,강원 삼척시,8
서울 성동구,강원 홍천군,22
서울 성동구,강원 횡성군,16
서울 성동구,강원 영월군,9
서울 성동구,강원 평창군,15
서울 성동구,강원 정선군,10
서울 성동구,강원 철원군,10
서울 성동구,강원 화천군,6
서울 성동구,강원 양구군,5
서울 성동구,강원 인제군,3
서울 성동구,강원 고성군,4
서울 성동구,강원 양양군,10
서울 성동구,충북,270
서울 성동구,충북 청주시,137
서울 성동구,충북 충주시,40
서울 성동구,충북 제천시,30
서울 성동구,충북 보은군,3
서울 성동구,충북 옥천군,8
서울 성동구,충북 영동군,6
서울 성동구,충북 증평군,5
서울 성동구,충북 진천군,12
서울 성동구,충북 괴산군,7
서울 성동구,충북 음성군,19
서울 성동구,충북 단양군,3
서울 성동구,충남,396
서울 성동구,충남 천안시,132
서울 성동구,충남 공주시,13
서울 성동구,충남 보령시,17
서울 성동구,충남 아산시,70
서울 성동구,충남 서산시,36
서울 성동구,충남 논산시,14
서울 성동구,충남 계룡시,10
서울 성동구,충남 당진시,29
서울 성동구,충남 금산군,8
서울 성동구,충남 부여군,7
서울 성동구,충남 서천군,13
서울 성동구,충남 청양군,4
서울 성동구,충남 홍성군,19
서울 성동구,충남 예산군,12
서울 성동구,충남 태안군,12
서울 성동구,전특,238
서울 성동구,전특 전주시,87
서울 성동구,전특 군산시,38
서울 성동구,전특 익산시,32
서울 성동구,전특 정읍시,14
서울 성동구,전특 남원시,12
서울 성동구,전특 김제시,7
서울 성동구,전특 완주군,16
서울 성동구,전특 진안군,2
서울 성동구,전특 무주군,3
서울 성동구,전특 장수군,2
서울 성동구,전특 임실군,6
서울 성동구,전특 순창군,4
서울 성동구,전특 고창군,7
서울 성동구,전특 부안군,8
서울 성동구,전남,215
서울 성동구,전남 목포시,28
서울 성동구,전남 여수시,30
서울 성동구,전남 순천시,22
서울 성동구,전남 나주시,18
서울 성동구,전남 광양시,23
서울 성동구,전남 담양군,2
서울 성동구,전남 곡성군,2
서울 성동구,전남 구례군,5
서울 성동구,전남 고흥군,12
서울 성동구,전남 보성군,6
서울 성동구,전남 화순군,7
서울 성동구,전남 장흥군,4
서울 성동구,전남 강진군,4
서울 성동구,전남 해남군,6
서울 성동구,전남 영암군,7
서울 성동구,전남 무안군,11
서울 성동구,전남 함평군,2
서울 성동구,전남 영광군,10
서울 성동구,전남 장성군,5
서울 성동구,전남 완도군,3
서울 성동구,전남 진도군,5
서울 성동구,전남 신안군,3
서울 성동구,경북,275
서울 성동구,경북 포항시,67
서울 성동구,경북 경주시,15
서울 성동구,경북 김천시,26
서울 성동구,경북 안동시,19
서울 성동구,경북 구미시,35
서울 성동구,경북 영주시,20
서울 성동구,경북 영천시,9
서울 성동구,경북 상주시,8
서울 성동구,경북 문경시,7
서울 성동구,경북 경산시,28
서울 성동구,경북 의성군,5
서울 성동구,경북 청송군,1
서울 성동구,경북 영양군,4
서울 성동구,경북 영덕군,2
서울 성동구,경북 청도군,1
서울 성동구,경북 고령군,1
서울 성동구,경북 성주군,1
서울 성동구,경북 칠곡군,7
서울 성동구,경북 예천군,8
서울 성동구,경북 봉화군,4
서울 성동구,경북 울진군,4
서울 성동구,경북 울릉군,3
서울 성동구,경남,280
서울 성동구,경남 창원시,102
서울 성동구,경남 진주시,28
서울 성동구,경남 통영시,10
서울 성동구,경남 사천시,9
서울 성동구,경남 김해시,35
서울 성동구,경남 밀양시,11
서울 성동구,경남 거제시,23
서울 성동구,경남 양산시,24
서울 성동구,경남 의령군,3
서울 성동구,경남 함안군,4
서울 성동구,경남 창녕군,4
서울 성동구,경남 고성군,2
서울 성동구,경남 남해군,4
서울 성동구,경남 하동군,3
서울 성동구,경남 산청군,4
서울 성동구,경남 함양군,4
서울 성동구,경남 거창군,7
서울 성동구,경남 합천군,3
서울 성동구,제주,140
서울 성동구,제주 제주시,97
서울 성동구,제주 서귀포시,43
서울 광진구,전국,34766
서울 광진구,서울,21487
서울 광진구,서울 종로구,154
서울 광진구,서울 중구,258
서울 광진구,서울 용산구,259
서울 광진구,서울 성동구,991
서울 광진구,서울 광진구,6927
서울 광진구,서울 동대문구,989
서울 광진구,서울 중랑구,1877
서울 광진구,서울 성북구,410
서울 광진구,서울 강북구,265
서울 광진구,서울 도봉구,266
서울 광진구,서울 노원구,586
서울 광진구,서울 은평구,318
서울 광진구,서울 서대문구,273
서울 광진구,서울 마포구,444
서울 광진구,서울 양천구,189
서울 광진구,서울 강서구,455
서울 광진구,서울 구로구,282
서울 광진구,서울 금천구,182
서울 광진구,서울 영등포구,469
서울 광진구,서울 동작구,480
서울 광진구,서울 관악구,727
서울 광진구,서울 서초구,492
서울 광진구,서울 강남구,1039
서울 광진구,서울 송파구,1511
서울 광진구,서울 강동구,1644
서울 광진구,부산,389
서울 광진구,부산 중구,11
서울 광진구,부산 서구,12
서울 광진구,부산 동구,8
서울 광진구,부산 영도구,5
서울 광진구,부산 부산진구,53
서울 광진구,부산 동래구,24
서울 광진구,부산 남구,29
