전출지,전입지,계
서울 용산구,경남 창원시,42
서울 용산구,경남 진주시,23
서울 용산구,경남 통영시,7
서울 용산구,경남 사천시,4
서울 용산구,경남 김해시,19
서울 용산구,경남 밀양시,3
서울 용산구,경남 거제시,16
서울 용산구,경남 양산시,13
서울 용산구,경남 의령군,1
서울 용산구,경남 함안군,5
서울 용산구,경남 창녕군,0
서울 용산구,경남 고성군,2
서울 용산구,경남 남해군,1
서울 용산구,경남 하동군,3
서울 용산구,경남 산청군,1
서울 용산구,경남 함양군,2
서울 용산구,경남 거창군,4
서울 용산구,경남 합천군,6
서울 용산구,제주,115
서울 용산구,제주 제주시,66
서울 용산구,제주 서귀포시,49
서울 용산구,강원,248
서울 용산구,강원 춘천시,52
서울 용산구,강원 원주시,56
서울 용산구,강원 강릉시,30
서울 용산구,강원 동해시,12
서울 용산구,강원 태백시,2
서울 용산구,강원 속초시,18
서울 용산구,강원 삼척시,7
서울 용산구,강원 홍천군,12
서울 용산구,강원 횡성군,10
서울 용산구,강원 영월군,5
서울 용산구,강원 평창군,11
서울 용산구,강원 정선군,5
서울 용산구,강원 철원군,4
서울 용산구,강원 화천군,7
서울 용산구,강원 양구군,3
서울 용산구,강원 인제군,2
서울 용산구,강원 고성군,6
서울 용산구,강원 양양군,6
서울 용산구,전북,128
서울 용산구,전북 전주시,52
서울 용산구,전북 군산시,24
서울 용산구,전북 익산시,18
서울 용산구,전북 정읍시,4
서울 용산구,전북 남원시,3
서울 용산구,전북 김제시,4
서울 용산구,전북 완주군,10
서울 용산구,전북 진안군,1
서울 용산구,전북 무주군,1
서울 용산구,전북 장수군,3
서울 용산구,전북 임실군,2
서울 용산구,전북 순창군,1
서울 용산구,전북 고창군,4
서울 용산구,전북 부안군,1
서울 성동구,전국,19401
서울 성동구,서울,12549
서울 성동구,서울 종로구,180
서울 성동구,서울 중구,506
서울 성동구,서울 용산구,326
서울 성동구,서울 성동구,2930
서울 성동구,서울 광진구,980
서울 성동구,서울 동대문구,1197
서울 성동구,서울 중랑구,457
서울 성동구,서울 성북구,502
서울 성동구,서울 강북구,164
서울 성동구,서울 도봉구,139
서울 성동구,서울 노원구,244
서울 성동구,서울 은평구,189
서울 성동구,서울 서대문구,209
서울 성동구,서울 마포구,325
서울 성동구,서울 양천구,122
서울 성동구,서울 강서구,252
서울 성동구,서울 구로구,116
서울 성동구,서울 금천구,66
서울 성동구,서울 영등포구,291
서울 성동구,서울 동작구,249
서울 성동구,서울 관악구,375
서울 성동구,서울 서초구,542
서울 성동구,서울 강남구,846
서울 성동구,서울 송파구,648
서울 성동구,서울 강동구,694
서울 성동구,부산,234
서울 성동구,부산 중구,5
서울 성동구,부산 서구,12
서울 성동구,부산 동구,6
서울 성동구,부산 영도구,5
서울 성동구,부산 부산진구,26
서울 성동구,부산 동래구,15
서울 성동구,부산 남구,18
서울 성동구,부산 북구,9
서울 성동구,부산 해운대구,44
서울 성동구,부산 사하구,17
서울 성동구,부산 금정구,20
서울 성동구,부산 강서구,7
서울 성동구,부산 연제구,15
서울 성동구,부산 수영구,20
서울 성동구,부산 사상구,6
서울 성동구,부산 기장군,9
서울 성동구,대구,185
서울 성동구,대구 중구,14
서울 성동구,대구 동구,22
서울 성동구,대구 서구,7
서울 성동구,대구 남구,6
서울 성동구,대구 북구,28
서울 성동구,대구 수성구,55
서울 성동구,대구 달서구,39
서울 성동구,대구 달성군,14
서울 성동구,대구 군위군,0
서울 성동구,인천,533
서울 성동구,인천 중구,46
서울 성동구,인천 동구,2
서울 성동구,인천 미추홀구,71
서울 성동구,인천 연수구,107
서울 성동구,인천 남동구,61
서울 성동구,인천 부평구,81
서울 성동구,인천 계양구,31
서울 성동구,인천 서구,121
서울 성동구,인천 강화군,11
서울 성동구,인천 옹진군,2
서울 성동구,광주,126
서울 성동구,광주 동구,13
서울 성동구,광주 서구,38
서울 성동구,광주 남구,21
서울 성동구,광주 북구,32
서울 성동구,광주 광산구,22
서울 성동구,대전,231
서울 성동구,대전 동구,22
서울 성동구,대전 중구,22
서울 성동구,대전 서구,89
서울 성동구,대전 유성구,89
서울 성동구,대전 대덕구,9
서울 성동구,울산,74
서울 성동구,울산 중구,11
서울 성동구,울산 남구,24
서울 성동구,울산 동구,13
서울 성동구,울산 북구,11
서울 성동구,울산 울주군,15
서울 성동구,세종,93
서울 성동구,세종,93
서울 성동구,경기,3709
서울 성동구,경기 수원시,270
서울 성동구,경기 성남시,348
서울 성동구,경기 의정부시,137
서울 성동구,경기 안양시,158
서울 성동구,경기 부천시,110
서울 성동구,경기 광명시,94
서울 성동구,경기 평택시,98
서울 성동구,경기 동두천시,16
서울 성동구,경기 안산시,94
서울 성동구,경기 고양시,299
서울 성동구,경기 과천시,20
서울 성동구,경기 구리시,98
서울 성동구,경기 남양주시,325
서울 성동구,경기 오산시,57
서울 성동구,경기 시흥시,71
서울 성동구,경기 군포시,40
서울 성동구,경기 의왕시,34
서울 성동구,경기 하남시,178
서울 성동구,경기 용인시,326
서울 성동구,경기 파주시,125
서울 성동구,경기 이천시,66
서울 성동구,경기 안성시,35
서울 성동구,경기 김포시,96
서울 성동구,경기 화성시,213
서울 성동구,경기 광주시,90
서울 성동구,경기 양주시,101
서울 성동구,경기 포천시,51
서울 성동구,경기 여주시,35
서울 성동구,경기 연천군,12
서울 성동구,경기 가평군,26
서울 성동구,경기 양평군,86
서울 성동구,충북,210
서울 성동구,충북 청주시,108
서울 성동구,충북 충주시,31
서울 성동구,충북 제천시,14
서울 성동구,충북 보은군,2
서울 성동구,충북 옥천군,6
서울 성동구,충북 영동군,4
서울 성동구,충북 증평군,6
서울 성동구,충북 진천군,17
서울 성동구,충북 괴산군,4
서울 성동구,충북 음성군,18
서울 성동구,충북 단양군,0
서울 성동구,충남,286
서울 성동구,충남 천안시,108
서울 성동구,충남 공주시,10
서울 성동구,충남 보령시,12
서울 성동구,충남 아산시,54
서울 성동구,충남 서산시,22
서울 성동구,충남 논산시,10
서울 성동구,충남 계룡시,6
서울 성동구,충남 당진시,18
서울 성동구,충남 금산군,6
서울 성동구,충남 부여군,2
서울 성동구,충남 서천군,10
서울 성동구,충남 청양군,3
서울 성동구,충남 홍성군,11
서울 성동구,충남 예산군,3
서울 성동구,충남 태안군,11
서울 성동구,전남,163
서울 성동구,전남 목포시,12
서울 성동구,전남 여수시,31
서울 성동구,전남 순천시,21
서울 성동구,전남 나주시,13
서울 성동구,전남 광양시,14
서울 성동구,전남 담양군,6
서울 성동구,전남 곡성군,4
서울 성동구,전남 구례군,0
서울 성동구,전남 고흥군,5
서울 성동구,전남 보성군,0
서울 성동구,전남 화순군,3
서울 성동구,전남 장흥군,5
서울 성동구,전남 강진군,1
서울 성동구,전남 해남군,2
서울 성동구,전남 영암군,7
서울 성동구,전남 무안군,8
서울 성동구,전남 함평군,1
서울 성동구,전남 영광군,3
서울 성동구,전남 장성군,5
서울 성동구,전남 완도군,5
서울 성동구,전남 진도군,8
서울 성동구,전남 신안군,9
서울 성동구,경북,212
서울 성동구,경북 포항시,48
서울 성동구,경북 경주시,25
서울 성동구,경북 김천시,8
서울 성동구,경북 안동시,13
서울 성동구,경북 구미시,30
서울 성동구,경북 영주시,5
서울 성동구,경북 영천시,4
서울 성동구,경북 상주시,10
서울 성동구,경북 문경시,5
서울 성동구,경북 경산시,28
서울 성동구,경북 의성군,1
서울 성동구,경북 청송군,4
서울 성동구,경북 영양군,3
서울 성동구,경북 영덕군,2
서울 성동구,경북 청도군,3
서울 성동구,경북 고령군,2
서울 성동구,경북 성주군,1
서울 성동구,경북 칠곡군,7
서울 성동구,경북 예천군,4
서울 성동구,경북 봉화군,5
서울 성동구,경북 울진군,4
서울 성동구,경북 울릉군,0
서울 성동구,경남,231
서울 성동구,경남 창원시,80
서울 성동구,경남 진주시,25
서울 성동구,경남 통영시,7
서울 성동구,경남 사천시,11
서울 성동구,경남 김해시,37
서울 성동구,경남 밀양시,3
서울 성동구,경남 거제시,18
서울 성동구,경남 양산시,21
서울 성동구,경남 의령군,1
서울 성동구,경남 함안군,2
서울 성동구,경남 창녕군,1
서울 성동구,경남 고성군,1
서울 성동구,경남 남해군,4
서울 성동구,경남 하동군,3
서울 성동구,경남 산청군,4
서울 성동구,경남 함양군,4
서울 성동구,경남 거창군,7
서울 성동구,경남 합천군,2
서울 성동구,제주,124
서울 성동구,제주 제주시,72
서울 성동구,제주 서귀포시,52
서울 성동구,강원,285
서울 성동구,강원 춘천시,71
서울 성동구,강원 원주시,58
서울 성동구,강원 강릉시,35
서울 성동구,강원 동해시,15
서울 성동구,강원 태백시,6
서울 성동구,강원 속초시,20
서울 성동구,강원 삼척시,8
서울 성동구,강원 홍천군,19
서울 성동구,강원 횡성군,12
서울 성동구,강원 영월군,1
서울 성동구,강원 평창군,10
서울 성동구,강원 정선군,7
서울 성동구,강원 철원군,3
서울 성동구,강원 화천군,3
서울 성동구,강원 양구군,5
서울 성동구,강원 인제군,7
서울 성동구,강원 고성군,2
서울 성동구,강원 양양군,3
서울 성동구,전북,156
서울 성동구,전북 전주시,56
서울 성동구,전북 군산시,23
서울 성동구,전북 익산시,17
서울 성동구,전북 정읍시,10
서울 성동구,전북 남원시,12
서울 성동구,전북 김제시,11
서울 성동구,전북 완주군,5
서울 성동구,전북 진안군,1
서울 성동구,전북 무주군,3
서울 성동구,전북 장수군,2
서울 성동구,전북 임실군,2
서울 성동구,전북 순창군,2
서울 성동구,전북 고창군,7
서울 성동구,전북 부안군,5
서울 광진구,전국,24790
서울 광진구,서울,15309
서울 광진구,서울 종로구,152
서울 광진구,서울 중구,160
서울 광진구,서울 용산구,182
서울 광진구,서울 성동구,781
서울 광진구,서울 광진구,5238
서울 광진구,서울 동대문구,782
서울 광진구,서울 중랑구,1146
서울 광진구,서울 성북구,329
서울 광진구,서울 강북구,142
서울 광진구,서울 도봉구,144
서울 광진구,서울 노원구,370
서울 광진구,서울 은평구,207
서울 광진구,서울 서대문구,167
서울 광진구,서울 마포구,273
서울 광진구,서울 양천구,143
서울 광진구,서울 강서구,329
서울 광진구,서울 구로구,195
서울 광진구,서울 금천구,130
서울 광진구,서울 영등포구,303
서울 광진구,서울 동작구,300
서울 광진구,서울 관악구,551
서울 광진구,서울 서초구,357
서울 광진구,서울 강남구,617
서울 광진구,서울 송파구,959
서울 광진구,서울 강동구,1352
서울 광진구,부산,291
서울 광진구,부산 중구,2
서울 광진구,부산 서구,3
서울 광진구,부산 동구,8
서울 광진구,부산 영도구,5
서울 광진구,부산 부산진구,39
서울 광진구,부산 동래구,30
서울 광진구,부산 남구,22
서울 광진구,부산 북구,19
서울 광진구,부산 해운대구,44
서울 광진구,부산 사하구,18
서울 광진구,부산 금정구,23
서울 광진구,부산 강서구,12
