121,부산,동부산권,해운대구,해운대구,"""236,719""","""237,273""","""236,805""","""236,430""","""235,969""","""235,867""","""236,414""","""238,031""","""240,813""","""243,102""","""249,602""","""257,875""","""263,781""","""267,914""","""271,563""","""272,922""","""277,156""","""281,133""","""338,625""","""341,085""","""343,604""","""348,261""","""351,536""","""353,316""","""354,201""","""354,392""","""354,499""","""354,583""","""354,790""","""354,300""","""353,524""","""352,505""","""349,773""","""342,925""","""333,314""","""319,832""","""302,130""","""289,481""","""280,594""","""275,343""","""272,379""","""270,531""","""270,090""","""271,393""","""271,643""","""272,780""","""273,169""","""272,989""","""273,183""","""272,280""","""271,631""","""271,713""","""271,316""","""270,550""","""270,419""","""270,061""","""270,408""","""270,873""","""271,097""","""271,451""","""273,013""","""273,594""","""274,514""","""282,946""","""283,948""","""284,942""","""286,051""","""287,191""","""288,161"""
122,부산,동부산권,금정구,금정구,"""210,061""","""210,500""","""210,841""","""211,037""","""210,939""","""211,207""","""211,683""","""212,110""","""212,756""","""213,707""","""215,378""","""222,415""","""225,085""","""227,171""","""228,512""","""229,793""","""230,293""","""233,427""","""276,614""","""278,681""","""280,061""","""282,167""","""282,710""","""282,605""","""282,350""","""282,554""","""282,059""","""282,981""","""283,745""","""283,762""","""282,995""","""281,878""","""280,296""","""276,903""","""269,458""","""261,720""","""251,179""","""243,288""","""237,922""","""234,417""","""232,005""","""231,042""","""229,572""","""228,893""","""228,419""","""228,138""","""227,728""","""227,403""","""226,523""","""226,123""","""225,914""","""225,913""","""225,926""","""226,208""","""226,418""","""226,544""","""226,580""","""226,437""","""226,077""","""225,795""","""225,628""","""225,412""","""225,231""","""226,211""","""226,128""","""226,144""","""226,200""","""226,562""","""226,908"""
123,부산,동부산권,동래구,동래구,"""215,146""","""215,292""","""215,552""","""215,615""","""215,188""","""215,646""","""216,344""","""217,240""","""218,531""","""220,323""","""224,219""","""231,188""","""234,500""","""236,823""","""239,115""","""240,667""","""241,542""","""243,167""","""297,944""","""299,282""","""299,895""","""300,015""","""300,912""","""301,604""","""301,335""","""301,225""","""300,979""","""300,665""","""300,088""","""299,745""","""299,340""","""296,857""","""292,793""","""287,908""","""279,552""","""269,103""","""258,442""","""247,747""","""242,480""","""239,738""","""238,147""","""237,452""","""237,123""","""236,977""","""237,039""","""236,878""","""236,957""","""236,256""","""245,053""","""244,285""","""243,624""","""243,412""","""243,844""","""243,505""","""243,363""","""243,199""","""242,848""","""242,839""","""242,376""","""242,084""","""241,763""","""241,844""","""242,354""","""248,397""","""248,926""","""249,834""","""250,797""","""252,223""","""253,676"""
124,부산,동부산권,기장군,기장군,"""156,805""","""156,512""","""156,207""","""156,012""","""155,707""","""155,293""","""155,189""","""155,988""","""156,744""","""158,256""","""160,585""","""170,610""","""177,073""","""180,854""","""184,220""","""185,610""","""190,512""","""197,780""","""233,045""","""235,231""","""237,138""","""239,917""","""241,754""","""242,670""","""243,638""","""243,817""","""244,709""","""244,442""","""243,593""","""243,096""","""243,034""","""242,229""","""240,806""","""238,437""","""234,020""","""223,503""","""207,105""","""199,646""","""197,142""","""195,506""","""195,450""","""195,137""","""195,150""","""195,409""","""195,529""","""195,722""","""195,710""","""195,919""","""196,431""","""196,466""","""196,428""","""196,214""","""196,275""","""196,206""","""196,369""","""196,445""","""196,394""","""196,499""","""196,643""","""196,523""","""196,950""","""197,270""","""197,679""","""197,465""","""197,667""","""197,806""","""198,175""","""199,135""","""199,614"""
125,부산,서부산권,서부산권,서부산권,"""162,228""","""162,339""","""162,324""","""162,277""","""162,289""","""162,533""","""162,858""","""163,312""","""163,838""","""164,533""","""165,893""","""170,073""","""173,533""","""175,781""","""177,225""","""178,669""","""180,440""","""183,207""","""201,909""","""202,795""","""204,110""","""206,176""","""207,631""","""208,427""","""208,779""","""208,876""","""208,977""","""209,029""","""209,021""","""209,167""","""209,106""","""208,699""","""207,809""","""206,386""","""201,903""","""195,532""","""188,846""","""184,046""","""181,264""","""179,684""","""178,938""","""178,374""","""177,968""","""177,614""","""177,550""","""177,654""","""177,815""","""177,755""","""179,399""","""179,342""","""179,434""","""179,801""","""179,949""","""180,147""","""180,461""","""180,724""","""181,088""","""181,327""","""181,640""","""181,857""","""182,133""","""182,468""","""182,837""","""188,586""","""188,522""","""188,212""","""188,165""","""188,154""","""188,359"""
126,부산,서부산권,북구,북구,"""177,792""","""177,802""","""177,821""","""177,811""","""177,792""","""178,047""","""178,325""","""178,769""","""179,410""","""180,071""","""181,514""","""186,127""","""189,882""","""192,321""","""193,538""","""194,882""","""196,090""","""198,269""","""230,159""","""230,828""","""232,076""","""233,449""","""234,836""","""235,316""","""235,555""","""235,248""","""235,340""","""235,382""","""235,427""","""235,395""","""235,291""","""234,452""","""232,603""","""231,279""","""225,719""","""218,469""","""210,134""","""202,331""","""198,635""","""196,662""","""195,902""","""195,438""","""194,981""","""194,230""","""194,272""","""194,322""","""194,429""","""193,703""","""192,909""","""192,400""","""192,211""","""192,624""","""192,681""","""193,274""","""194,226""","""194,876""","""195,800""","""196,728""","""197,877""","""198,768""","""199,434""","""200,148""","""200,791""","""206,386""","""206,711""","""207,131""","""207,990""","""208,336""","""209,012"""
127,부산,서부산권,강서구,강서구,"""217,385""","""218,000""","""218,243""","""218,311""","""218,446""","""218,838""","""219,581""","""220,682""","""221,703""","""222,757""","""225,838""","""233,216""","""237,365""","""240,135""","""243,351""","""246,878""","""251,108""","""255,176""","""297,400""","""299,092""","""302,417""","""306,367""","""308,808""","""310,085""","""310,552""","""310,827""","""311,260""","""311,235""","""310,352""","""310,352""","""310,352""","""310,118""","""308,818""","""306,593""","""298,718""","""285,780""","""272,322""","""264,097""","""259,997""","""258,252""","""257,435""","""257,106""","""257,264""","""257,773""","""258,898""","""260,213""","""261,788""","""263,422""","""265,405""","""266,597""","""267,147""","""267,481""","""266,981""","""265,964""","""265,156""","""264,936""","""264,878""","""264,069""","""263,469""","""263,344""","""263,879""","""264,618""","""265,718""","""277,369""","""276,320""","""273,774""","""271,996""","""270,847""","""269,891"""
128,부산,서부산권,사상구,사상구,"""147,000""","""147,192""","""147,052""","""146,866""","""146,750""","""147,128""","""147,465""","""147,977""","""148,209""","""148,767""","""149,535""","""152,436""","""155,180""","""156,762""","""157,831""","""158,738""","""160,314""","""163,064""","""156,911""","""157,822""","""159,203""","""161,311""","""163,077""","""164,230""","""164,773""","""165,091""","""165,337""","""165,571""","""165,784""","""166,151""","""166,181""","""166,022""","""165,623""","""163,554""","""159,456""","""153,692""","""149,228""","""147,072""","""145,045""","""143,466""","""142,631""","""141,673""","""141,079""","""140,460""","""139,775""","""139,551""","""139,348""","""139,296""","""142,085""","""141,979""","""142,177""","""142,524""","""143,078""","""143,501""","""143,712""","""143,936""","""144,261""","""144,519""","""144,879""","""145,185""","""145,480""","""145,557""","""145,760""","""153,374""","""153,407""","""153,038""","""152,719""","""152,607""","""152,542"""
129,부산,서부산권,사하구,사하구,"""138,336""","""138,327""","""138,273""","""138,241""","""138,327""","""138,423""","""138,645""","""138,855""","""139,291""","""139,991""","""141,077""","""144,595""","""148,005""","""150,327""","""151,645""","""152,841""","""154,468""","""157,386""","""159,424""","""160,097""","""160,409""","""162,178""","""162,961""","""163,556""","""163,817""","""164,059""","""163,891""","""163,853""","""164,070""","""164,299""","""164,179""","""163,929""","""163,831""","""163,207""","""161,236""","""158,618""","""156,258""","""154,150""","""152,360""","""151,251""","""150,621""","""150,141""","""149,647""","""149,461""","""149,172""","""148,979""","""148,770""","""148,532""","""153,054""","""152,874""","""152,938""","""153,290""","""153,535""","""153,764""","""154,078""","""154,225""","""154,281""","""154,343""","""154,252""","""153,917""","""153,676""","""153,647""","""153,527""","""154,853""","""154,814""","""154,923""","""155,040""","""155,310""","""155,824"""
130,대구,대구,대구,대구,"""220,126""","""220,899""","""221,059""","""220,999""","""221,164""","""221,567""","""221,825""","""222,454""","""223,776""","""224,972""","""227,710""","""232,153""","""235,043""","""238,430""","""241,226""","""243,220""","""245,193""","""247,226""","""280,247""","""281,005""","""281,526""","""281,741""","""281,769""","""281,518""","""280,625""","""279,253""","""276,946""","""274,280""","""271,165""","""267,886""","""265,126""","""262,327""","""259,057""","""254,214""","""247,186""","""235,854""","""227,568""","""220,834""","""215,923""","""212,600""","""210,242""","""209,123""","""207,922""","""207,866""","""207,754""","""207,649""","""207,369""","""206,982""","""210,082""","""209,098""","""207,990""","""207,516""","""206,945""","""206,101""","""205,454""","""204,957""","""204,431""","""204,135""","""203,866""","""203,287""","""202,678""","""202,337""","""201,783""","""206,025""","""205,834""","""205,663""","""205,387""","""205,343""","""205,423"""
131,대구,중구,중구,중구,"""287,883""","""290,850""","""292,383""","""292,383""","""292,217""","""293,083""","""293,350""","""293,067""","""293,392""","""295,933""","""301,100""","""308,617""","""313,317""","""319,217""","""323,967""","""327,817""","""331,450""","""334,067""","""368,198""","""368,703""","""368,473""","""368,110""","""366,563""","""365,167""","""363,376""","""362,046""","""358,068""","""349,314""","""340,208""","""328,079""","""317,393""","""314,053""","""310,492""","""306,108""","""301,627""","""297,021""","""285,673""","""276,461""","""268,505""","""262,341""","""257,789""","""257,198""","""256,203""","""254,773""","""253,555""","""252,420""","""251,091""","""250,341""","""257,194""","""255,233""","""254,212""","""253,750""","""253,019""","""252,093""","""251,500""","""253,871""","""253,476""","""253,093""","""252,218""","""250,907""","""249,663""","""248,888""","""248,252""","""255,496""","""255,140""","""254,692""","""254,703""","""254,878""","""255,184"""
132,대구,동구,동구,동구,"""196,742""","""197,899""","""198,036""","""198,246""","""198,548""","""198,710""","""198,895""","""199,379""","""200,177""","""200,427""","""201,185""","""202,742""","""204,698""","""208,613""","""211,782""","""212,863""","""214,476""","""215,742""","""231,339""","""231,750""","""231,829""","""231,608""","""231,295""","""230,783""","""229,900""","""227,767""","""225,551""","""223,233""","""221,200""","""219,398""","""218,428""","""216,970""","""214,107""","""210,996""","""206,278""","""198,541""","""192,867""","""186,631""","""182,050""","""178,478""","""175,224""","""174,001""","""173,221""","""172,980""","""172,966""","""172,843""","""172,338""","""171,560""","""176,743""","""176,545""","""176,688""","""176,601""","""176,426""","""176,326""","""175,951""","""175,753""","""175,669""","""175,950""","""176,130""","""176,251""","""176,487""","""176,466""","""175,931""","""179,637""","""179,677""","""179,648""","""179,778""","""180,150""","""180,362"""
133,대구,서구,서구,서구,"""166,417""","""166,958""","""167,342""","""167,408""","""167,517""","""167,742""","""167,825""","""168,433""","""169,150""","""170,083""","""171,783""","""175,183""","""178,333""","""181,767""","""183,517""","""184,450""","""186,250""","""187,483""","""214,190""","""214,775""","""214,875""","""214,805""","""214,418""","""214,122""","""213,572""","""212,662""","""211,128""","""209,398""","""207,188""","""205,478""","""203,350""","""201,387""","""198,704""","""195,593""","""191,506""","""183,158""","""178,532""","""173,432""","""169,137""","""165,362""","""163,181""","""161,625""","""160,907""","""160,824""","""160,127""","""159,493""","""159,051""","""158,236""","""163,319""","""162,503""","""161,278""","""160,850""","""160,067""","""159,679""","""158,626""","""157,970""","""157,698""","""157,483""","""157,286""","""156,414""","""155,988""","""155,731""","""155,274""","""154,029""","""153,571""","""153,276""","""153,583""","""153,213""","""152,500"""
134,대구,남구,남구,남구,"""197,698""","""197,750""","""197,750""","""197,741""","""197,741""","""197,776""","""197,931""","""198,103""","""198,862""","""199,655""","""200,707""","""202,397""","""204,017""","""207,224""","""210,672""","""214,086""","""215,845""","""217,672""","""258,427""","""258,421""","""258,624""","""258,815""","""258,825""","""258,756""","""258,453""","""258,329""","""257,857""","""256,925""","""256,352""","""255,267""","""253,638""","""251,754""","""249,563""","""246,687""","""243,091""","""238,039""","""230,344""","""224,465""","""219,286""","""214,993""","""211,519""","""209,172""","""207,513""","""206,818""","""206,069""","""205,636""","""204,594""","""204,004""","""210,554""","""209,688""","""208,467""","""208,014""","""207,004""","""206,044""","""204,833""","""203,485""","""202,295""","""200,950""","""200,203""","""198,943""","""197,784""","""197,376""","""195,838""","""197,692""","""197,386""","""197,630""","""197,461""","""197,316""","""197,079"""
135,대구,북구,북구,북구,"""192,032""","""192,224""","""192,314""","""192,250""","""192,365""","""192,782""","""192,859""","""193,468""","""194,173""","""194,545""","""195,532""","""198,487""","""200,263""","""202,776""","""205,218""","""207,609""","""209,333""","""210,705""","""232,866""","""233,360""","""233,524""","""233,574""","""233,570""","""233,336""","""232,978""","""232,700""","""231,920""","""230,661""","""229,750""","""228,960""","""227,652""","""226,832""","""225,403""","""222,919""","""218,161""","""210,804""","""204,360""","""199,533""","""196,084""","""193,348""","""190,491""","""188,806""","""187,356""","""186,536""","""185,891""","""185,677""","""185,086""","""184,965""","""185,770""","""185,247""","""184,219""","""183,455""","""182,997""","""182,523""","""181,824""","""181,246""","""180,933""","""180,893""","""180,287""","""179,128""","""178,484""","""177,949""","""177,507""","""178,232""","""177,829""","""177,471""","""177,150""","""176,726""","""176,353"""
136,대구,수성구,수성구,수성구,"""324,068""","""324,709""","""324,534""","""324,169""","""324,581""","""324,926""","""325,392""","""326,699""","""329,959""","""332,507""","""339,473""","""347,581""","""352,986""","""358,304""","""362,264""","""365,088""","""368,696""","""373,196""","""405,313""","""407,348""","""409,358""","""410,927""","""411,882""","""412,738""","""412,640""","""411,777""","""410,005""","""407,153""","""403,350""","""399,544""","""395,822""","""391,293""","""385,626""","""377,359""","""365,525""","""345,135""","""334,494""","""327,655""","""322,209""","""318,571""","""316,000""","""314,290""","""311,114""","""311,433""","""310,875""","""310,389""","""308,596""","""306,725""","""307,027""","""305,312""","""303,425""","""302,837""","""301,952""","""300,619""","""300,076""","""299,842""","""299,026""","""298,515""","""298,145""","""297,506""","""296,207""","""295,453""","""294,029""","""302,530""","""302,589""","""302,410""","""301,601""","""301,953""","""302,837"""
137,대구,달서구,달서구,달서구,"""208,020""","""209,178""","""209,511""","""209,486""","""209,589""","""210,095""","""210,397""","""210,954""","""212,152""","""213,649""","""216,466""","""222,241""","""224,943""","""227,730""","""229,989""","""231,282""","""232,414""","""233,816""","""287,484""","""288,010""","""288,237""","""287,946""","""287,895""","""287,043""","""284,714""","""281,742""","""277,019""","""273,540""","""268,583""","""263,116""","""259,916""","""255,879""","""252,670""","""246,918""","""237,500""","""222,879""","""211,896""","""203,122""","""197,609""","""194,725""","""193,314""","""193,156""","""192,791""","""193,517""","""194,421""","""195,108""","""195,880""","""196,374""","""200,364""","""199,840""","""199,060""","""198,730""","""198,082""","""196,726""","""195,919""","""194,535""","""193,710""","""192,978""","""192,800""","""192,336""","""191,832""","""191,748""","""191,777""","""196,501""","""196,326""","""196,210""","""195,852""","""195,652""","""195,650"""
138,대구,달성군,달성군,달성군,"""162,859""","""163,277""","""163,383""","""163,375""","""163,367""","""163,891""","""164,180""","""164,438""","""165,145""","""165,824""","""166,973""","""168,684""","""170,723""","""172,777""","""174,832""","""176,895""","""178,652""","""180,270""","""220,611""","""221,221""","""221,763""","""222,030""","""222,123""","""222,014""","""221,651""","""220,838""","""219,245""","""217,142""","""214,796""","""212,757""","""210,493""","""207,486""","""203,847""","""198,458""","""192,804""","""183,670""","""174,934""","""168,476""","""163,919""","""161,394""","""160,587""","""160,022""","""159,908""","""160,099""","""160,464""","""160,484""","""161,928""","""162,513""","""164,995""","""163,085""","""161,120""","""160,523""","""160,251""","""159,499""","""159,130""","""158,747""","""158,441""","""158,607""","""158,715""","""158,764""","""158,468""","""158,356""","""158,211""","""160,592""","""160,306""","""160,167""","""159,954""","""159,782""","""159,738"""
139,광주,광주,광주,광주,"""170,959""","""171,078""","""171,204""","""171,260""","""171,293""","""171,372""","""171,480""","""171,685""","""172,179""","""172,547""","""173,509""","""176,823""","""178,339""","""179,361""","""180,161""","""180,763""","""181,286""","""182,456""","""206,400""","""207,407""","""208,256""","""209,581""","""210,920""","""211,981""","""212,662""","""213,077""","""213,410""","""213,688""","""213,897""","""214,123""","""214,037""","""213,476""","""211,513""","""208,831""","""204,221""","""199,270""","""195,312""","""192,134""","""189,825""","""188,411""","""187,690""","""187,260""","""187,031""","""186,997""","""187,076""","""187,495""","""187,826""","""187,992""","""191,781""","""191,493""","""191,387""","""191,266""","""191,135""","""190,945""","""190,805""","""190,822""","""190,851""","""191,073""","""191,447""","""191,920""","""192,213""","""192,386""","""192,406""","""196,788""","""196,744""","""196,719""","""196,591""","""196,620""","""196,805"""
140,광주,동구,동구,동구,"""180,095""","""180,459""","""180,730""","""180,730""","""180,595""","""180,514""","""180,676""","""180,932""","""181,554""","""181,973""","""183,223""","""187,372""","""188,926""","""190,324""","""190,946""","""191,514""","""191,980""","""193,047""","""247,906""","""248,652""","""250,286""","""251,589""","""252,554""","""253,028""","""253,171""","""253,291""","""253,434""","""253,564""","""253,591""","""253,538""","""253,179""","""252,041""","""249,669""","""246,354""","""241,112""","""234,565""","""224,860""","""217,095""","""212,026""","""210,152""","""209,292""","""208,245""","""208,055""","""208,470""","""208,865""","""209,688""","""210,904""","""211,308""","""215,601""","""215,413""","""215,329""","""215,147""","""214,972""","""214,581""","""214,463""","""214,204""","""214,012""","""213,932""","""214,932""","""215,378""","""215,852""","""215,998""","""216,194""","""222,114""","""221,711""","""221,671""","""221,606""","""222,045""","""222,488"""
141,광주,서구,서구,서구,"""185,618""","""185,750""","""185,926""","""186,088""","""186,206""","""186,529""","""186,750""","""186,926""","""187,257""","""187,610""","""188,434""","""190,735""","""191,949""","""192,765""","""193,279""","""193,912""","""194,493""","""195,632""","""221,720""","""222,572""","""223,602""","""224,957""","""226,708""","""227,555""","""227,705""","""227,793""","""228,056""","""228,244""","""228,400""","""228,419""","""228,381""","""227,914""","""226,586""","""224,711""","""221,141""","""216,937""","""213,494""","""211,411""","""209,963""","""208,836""","""208,029""","""207,615""","""207,278""","""207,087""","""207,076""","""207,252""","""207,422""","""207,615""","""212,990""","""212,496""","""212,466""","""212,197""","""212,165""","""211,972""","""211,661""","""211,473""","""211,492""","""211,627""","""211,810""","""211,829""","""212,164""","""212,093""","""212,014""","""215,890""","""215,222""","""215,069""","""214,698""","""214,418""","""214,585"""
142,광주,남구,남구,남구,"""201,848""","""201,893""","""202,313""","""202,263""","""202,371""","""202,438""","""202,518""","""202,732""","""203,362""","""203,835""","""205,125""","""210,375""","""212,420""","""213,232""","""214,491""","""215,357""","""216,170""","""218,018""","""231,000""","""231,680""","""232,336""","""233,329""","""234,068""","""235,257""","""236,158""","""236,561""","""236,844""","""237,020""","""237,138""","""237,704""","""237,502""","""236,389""","""233,758""","""231,442""","""226,395""","""221,300""","""215,656""","""211,191""","""208,008""","""205,978""","""205,237""","""205,071""","""205,262""","""205,158""","""205,122""","""205,980""","""206,567""","""206,866""","""208,302""","""207,839""","""207,836""","""207,941""","""207,763""","""207,994""","""208,050""","""208,472""","""209,125""","""210,069""","""210,769""","""212,152""","""212,700""","""213,137""","""212,426""","""215,364""","""216,443""","""216,561""","""216,369""","""216,406""","""216,904"""
143,광주,북구,북구,북구,"""149,604""","""149,726""","""149,756""","""149,860""","""149,866""","""149,945""","""150,030""","""150,216""","""150,674""","""150,899""","""151,405""","""152,631""","""153,771""","""154,724""","""155,479""","""155,857""","""156,137""","""157,088""","""171,199""","""172,324""","""172,795""","""173,908""","""175,012""","""175,981""","""176,443""","""176,745""","""177,108""","""177,419""","""177,677""","""177,825""","""177,755""","""177,382""","""175,840""","""174,184""","""169,940""","""165,462""","""163,086""","""161,341""","""159,897""","""158,735""","""158,074""","""157,646""","""157,373""","""157,277""","""157,315""","""157,517""","""157,577""","""157,600""","""161,401""","""161,365""","""161,262""","""161,389""","""161,311""","""161,175""","""161,135""","""161,208""","""161,109""","""161,200""","""161,429""","""161,824""","""161,967""","""162,266""","""162,538""","""168,108""","""168,038""","""168,020""","""167,889""","""167,924""","""167,960"""
144,광주,광산구,광산구,광산구,"""165,320""","""165,420""","""165,433""","""165,413""","""165,400""","""165,313""","""165,360""","""165,597""","""166,170""","""166,647""","""168,010""","""173,337""","""175,243""","""176,550""","""177,430""","""178,130""","""178,737""","""179,847""","""200,394""","""201,714""","""202,666""","""204,419""","""206,175""","""207,643""","""209,061""","""209,991""","""210,451""","""210,890""","""211,217""","""211,578""","""211,605""","""211,324""","""208,938""","""204,432""","""199,033""","""193,578""","""190,632""","""187,481""","""185,078""","""183,714""","""183,064""","""182,670""","""182,297""","""182,344""","""182,502""","""182,932""","""183,204""","""183,329""","""186,818""","""186,516""","""186,266""","""185,884""","""185,657""","""185,217""","""184,981""","""184,956""","""184,809""","""184,889""","""185,144""","""185,515""","""185,700""","""185,786""","""186,030""","""189,727""","""189,659""","""189,647""","""189,748""","""189,870""","""189,932"""
145,대전,대전,대전,대전,"""190,726""","""192,999""","""195,539""","""196,299""","""197,075""","""200,199""","""202,310""","""205,211""","""208,436""","""211,276""","""214,683""","""221,091""","""227,372""","""231,766""","""234,558""","""237,310""","""239,358""","""242,538""","""262,881""","""265,632""","""267,910""","""270,396""","""271,623""","""271,538""","""270,463""","""269,598""","""267,869""","""267,139""","""265,980""","""264,791""","""263,304""","""260,459""","""257,178""","""252,786""","""247,133""","""239,007""","""231,048""","""225,356""","""220,876""","""218,903""","""218,516""","""218,293""","""218,539""","""219,286""","""220,659""","""222,389""","""225,062""","""226,794""","""229,655""","""230,011""","""230,035""","""229,783""","""229,619""","""229,407""","""228,736""","""228,331""","""228,159""","""227,994""","""227,872""","""227,769""","""227,526""","""227,123""","""226,497""","""227,843""","""226,756""","""225,707""","""225,083""","""224,698""","""224,643"""
146,대전,동구,동구,동구,"""171,565""","""173,179""","""174,701""","""176,918""","""177,989""","""180,163""","""181,326""","""183,174""","""184,065""","""185,500""","""186,641""","""188,717""","""190,924""","""193,424""","""195,000""","""197,457""","""199,446""","""202,250""","""198,141""","""200,959""","""203,197""","""205,879""","""208,453""","""209,671""","""209,591""","""209,279""","""208,958""","""208,419""","""207,145""","""205,873""","""204,457""","""201,904""","""198,954""","""194,566""","""189,641""","""183,591""","""177,776""","""174,599""","""172,477""","""171,971""","""172,207""","""172,332""","""173,114""","""174,232""","""175,418""","""177,040""","""179,064""","""180,440""","""185,833""","""186,131""","""186,244""","""185,730""","""185,342""","""184,528""","""183,380""","""182,048""","""181,345""","""180,555""","""179,716""","""178,742""","""177,961""","""177,460""","""176,770""","""177,768""","""177,178""","""177,276""","""176,902""","""176,812""","""177,001"""
147,대전,중구,중구,중구,"""154,643""","""155,929""","""157,418""","""158,000""","""158,704""","""161,092""","""163,735""","""165,867""","""167,551""","""169,398""","""171,281""","""174,015""","""177,148""","""180,510""","""183,730""","""186,327""","""188,173""","""191,153""","""243,476""","""247,063""","""250,660""","""254,097""","""256,068""","""257,124""","""257,001""","""256,765""","""255,774""","""255,121""","""254,269""","""253,277""","""251,421""","""248,850""","""244,425""","""239,607""","""233,798""","""226,153""","""220,016""","""214,899""","""210,836""","""208,886""","""207,974""","""207,373""","""207,171""","""207,716""","""208,786""","""210,223""","""212,675""","""214,654""","""218,356""","""218,343""","""218,111""","""217,521""","""217,131""","""216,933""","""216,662""","""216,222""","""215,406""","""214,321""","""213,725""","""213,020""","""212,470""","""211,397""","""209,785""","""213,143""","""211,892""","""210,805""","""210,076""","""209,915""","""209,822"""
148,대전,서구,서구,서구,"""199,342""","""202,322""","""206,295""","""206,945""","""207,993""","""211,527""","""213,582""","""216,966""","""220,007""","""223,041""","""226,637""","""231,671""","""235,747""","""239,856""","""243,226""","""246,171""","""248,432""","""251,315""","""290,474""","""293,210""","""294,935""","""296,535""","""296,706""","""295,648""","""293,665""","""292,286""","""289,043""","""288,153""","""286,408""","""284,517""","""282,776""","""279,000""","""274,875""","""269,489""","""262,334""","""255,372""","""249,372""","""243,250""","""238,240""","""236,097""","""235,355""","""235,064""","""235,270""","""236,047""","""237,459""","""239,093""","""241,084""","""242,205""","""244,576""","""244,522""","""244,557""","""245,208""","""245,267""","""245,247""","""244,948""","""245,168""","""245,520""","""246,051""","""246,360""","""246,495""","""246,518""","""246,345""","""246,320""","""244,887""","""244,341""","""243,304""","""242,672""","""242,256""","""241,971"""
149,대전,유성구,유성구,유성구,"""236,243""","""239,366""","""241,754""","""242,119""","""242,590""","""246,910""","""249,552""","""253,373""","""259,970""","""264,604""","""270,687""","""285,239""","""300,612""","""308,134""","""310,896""","""314,269""","""316,522""","""321,090""","""340,063""","""342,120""","""344,196""","""347,046""","""348,069""","""347,312""","""345,455""","""344,005""","""341,831""","""340,807""","""339,764""","""338,944""","""337,489""","""333,887""","""330,544""","""325,474""","""318,669""","""305,800""","""294,703""","""286,290""","""279,398""","""276,167""","""275,986""","""275,739""","""276,233""","""277,114""","""279,034""","""281,676""","""286,597""","""289,160""","""290,453""","""291,334""","""291,159""","""290,104""","""289,840""","""289,854""","""288,465""","""287,805""","""287,859""","""287,975""","""288,219""","""288,942""","""288,851""","""288,531""","""287,663""","""290,484""","""288,082""","""285,978""","""285,146""","""284,315""","""284,356"""
150,대전,대덕구,대덕구,대덕구,"""131,771""","""132,010""","""133,026""","""133,552""","""133,922""","""135,151""","""136,604""","""138,177""","""139,156""","""140,307""","""141,776""","""144,078""","""145,672""","""147,464""","""149,344""","""150,625""","""151,875""","""153,531""","""162,487""","""165,375""","""167,602""","""169,957""","""171,406""","""171,738""","""171,724""","""171,613""","""171,468""","""171,297""","""170,953""","""170,476""","""169,876""","""169,730""","""169,464""","""168,970""","""168,017""","""162,855""","""158,160""","""154,467""","""152,038""","""150,885""","""150,837""","""150,861""","""150,721""","""151,017""","""151,956""","""152,843""","""154,179""","""155,901""","""157,102""","""157,943""","""158,495""","""158,393""","""158,451""","""158,101""","""157,910""","""157,693""","""157,391""","""157,078""","""156,795""","""156,484""","""156,384""","""156,266""","""156,040""","""160,159""","""159,823""","""159,292""","""158,883""","""158,715""","""158,746"""
151,울산,울산,울산,울산,"""158,509""","""160,018""","""161,331""","""162,274""","""162,829""","""164,250""","""166,758""","""169,518""","""173,405""","""176,956""","""181,190""","""190,324""","""195,724""","""199,112""","""201,407""","""202,839""","""204,450""","""207,591""","""224,226""","""226,715""","""228,625""","""231,002""","""233,248""","""234,408""","""235,131""","""235,233""","""235,136""","""235,264""","""235,039""","""234,920""","""234,353""","""232,546""","""230,197""","""226,518""","""219,729""","""212,550""","""206,223""","""200,819""","""195,312""","""192,273""","""190,437""","""189,248""","""188,457""","""188,265""","""188,344""","""188,344""","""188,650""","""189,073""","""190,830""","""191,272""","""191,776""","""192,190""","""192,772""","""193,163""","""193,519""","""194,016""","""194,412""","""194,881""","""195,481""","""196,034""","""196,575""","""197,198""","""198,110""","""206,005""","""206,552""","""207,107""","""207,776""","""208,422""","""209,018"""
152,울산,중구,중구,중구,"""185,691""","""187,599""","""189,138""","""189,520""","""190,007""","""191,388""","""194,434""","""198,184""","""202,914""","""207,000""","""212,283""","""221,711""","""228,842""","""235,164""","""238,717""","""241,882""","""244,500""","""248,678""","""252,068""","""253,593""","""254,817""","""256,839""","""258,089""","""258,918""","""259,317""","""259,326""","""259,027""","""258,077""","""257,374""","""257,007""","""256,227""","""253,811""","""250,996""","""247,205""","""239,186""","""231,965""","""228,338""","""223,846""","""217,489""","""214,314""","""212,352""","""211,412""","""210,850""","""210,597""","""210,488""","""210,520""","""210,842""","""211,286""","""211,661""","""212,235""","""212,860""","""213,360""","""214,027""","""214,892""","""215,607""","""216,442""","""217,549""","""218,539""","""219,553""","""220,440""","""221,686""","""222,448""","""223,748""","""228,899""","""229,929""","""230,702""","""231,747""","""232,596""","""233,112"""
